timestamp,open,high,low,close,volume
2026-03-11 05:45:00+00:00,26236.75,26237.25,26183.5,26189.1,0
2026-03-11 05:50:00+00:00,26190.85,26190.85,26145.5,26147.95,0
2026-03-11 05:55:00+00:00,26149.55,26171.85,26148.2,26170.1,0
2026-03-11 06:00:00+00:00,26170.6,26171.55,26112.25,26122.55,0
2026-03-11 06:05:00+00:00,26121.85,26151.2,26103.05,26134.3,0
2026-03-11 06:10:00+00:00,26135.1,26141.2,26114.55,26140.5,0
2026-03-11 06:15:00+00:00,26140.6,26141.95,26110.7,26113.0,0
2026-03-11 06:20:00+00:00,26114.0,26116.95,26083.65,26108.45,0
2026-03-11 06:25:00+00:00,26108.95,26109.9,26074.9,26091.65,0
2026-03-11 06:30:00+00:00,26092.0,26133.5,26085.55,26129.8,0
2026-03-11 06:35:00+00:00,26130.45,26132.95,26096.6,26103.85,0
2026-03-11 06:40:00+00:00,26104.5,26129.35,26102.5,26113.1,0
2026-03-11 06:45:00+00:00,26114.25,26124.05,26108.55,26116.8,0
2026-03-11 06:50:00+00:00,26117.05,26130.15,26109.7,26121.35,0
2026-03-11 06:55:00+00:00,26120.75,26125.65,26090.35,26096.85,0
2026-03-11 07:00:00+00:00,26098.15,26117.4,26060.45,26067.7,0
2026-03-11 07:05:00+00:00,26070.8,26077.3,26031.85,26034.3,0
2026-03-11 07:10:00+00:00,26037.65,26084.0,26030.95,26081.65,0
2026-03-11 07:15:00+00:00,26082.0,26082.0,26047.75,26059.65,0
2026-03-11 07:20:00+00:00,26062.0,26086.65,26058.6,26070.6,0
2026-03-11 07:25:00+00:00,26070.35,26075.8,26053.9,26058.15,0
2026-03-11 07:30:00+00:00,26057.75,26071.75,26034.6,26039.85,0
2026-03-11 07:35:00+00:00,26040.85,26050.15,26035.35,26046.9,0
2026-03-11 07:40:00+00:00,26048.1,26048.1,25999.15,26006.85,0
2026-03-11 07:45:00+00:00,26008.85,26015.5,25981.1,26014.45,0
2026-03-11 07:50:00+00:00,26016.15,26052.4,26009.0,26051.8,0
2026-03-11 07:55:00+00:00,26051.95,26067.55,26039.35,26067.5,0
2026-03-11 08:00:00+00:00,26067.05,26099.8,26055.2,26059.2,0
2026-03-11 08:05:00+00:00,26059.8,26070.9,26034.45,26038.75,0
2026-03-11 08:10:00+00:00,26038.65,26047.3,26023.0,26028.7,0
2026-03-11 08:15:00+00:00,26028.8,26034.9,26007.0,26022.0,0
2026-03-11 08:20:00+00:00,26021.05,26044.05,26007.6,26036.7,0
2026-03-11 08:25:00+00:00,26037.1,26046.45,26017.8,26046.35,0
2026-03-11 08:30:00+00:00,26046.4,26048.0,26022.25,26036.05,0
2026-03-11 08:35:00+00:00,26036.9,26036.9,26004.55,26007.05,0
2026-03-11 08:40:00+00:00,26005.2,26021.9,26001.15,26017.1,0
2026-03-11 08:45:00+00:00,26017.9,26025.2,25985.0,26001.65,0
2026-03-11 08:50:00+00:00,26003.2,26012.35,25983.95,25984.95,0
2026-03-11 08:55:00+00:00,25984.9,26075.4,25969.5,26075.4,0
2026-03-11 09:00:00+00:00,26075.45,26078.1,26012.95,26012.95,0
2026-03-11 09:05:00+00:00,26012.1,26026.65,25997.65,26024.25,0
2026-03-11 09:10:00+00:00,26024.65,26024.65,25998.55,26003.55,0
2026-03-11 09:15:00+00:00,26004.65,26016.5,25990.0,25993.6,0
2026-03-11 09:20:00+00:00,25995.1,26004.9,25976.1,25997.4,0
2026-03-11 09:25:00+00:00,25996.85,25996.85,25948.5,25948.85,0
2026-03-11 09:30:00+00:00,25949.95,25992.9,25948.45,25954.0,0
2026-03-11 09:35:00+00:00,25957.1,25963.85,25910.4,25948.15,0
2026-03-11 09:40:00+00:00,25948.05,25957.0,25913.55,25929.65,0
2026-03-11 09:45:00+00:00,25931.9,25947.35,25917.75,25939.55,0
2026-03-11 09:50:00+00:00,25939.0,25942.1,25903.95,25913.05,0
2026-03-11 09:55:00+00:00,25914.5,25922.05,25869.35,25897.75,0
